node,X,Z,classe
299121,-18.688863306,-38.399626123,4
299144,1.458787866,-25.915454245,0
299190,-14.065535911,-57.357881254,12
299194,-14.252369072,-58.97084253,12
299199,-16.16816549,-58.435173476,20
299228,-15.106806176,-44.25662575,20
299265,-17.776728814,-6.8204834398,9
299283,11.734639243,-23.661931754,0
299317,11.994744422,-23.947246593,0
299318,12.17123278,-23.688743709,0
299448,9.8668201713,-58.586762626,12
299533,-16.941470034,-19.281138627,9
299555,-22.932877656,-27.827280598,26
299607,-14.957966248,-32.292762887,8
299619,-14.890701818,-32.838859508,8
299626,-17.582889334,-37.565895677,20
299627,-17.285718587,-37.442800735,20
299703,14.715890081,-11.863002566,0
299733,-22.150018852,-49.597553133,20
299734,-22.433521839,-49.390309812,20
299736,-22.148034724,-49.301589629,20
299766,-21.688821866,-60.438874943,18
299767,-21.916579032,-60.711502562,21
299827,-22.321958126,-57.8292169,16
299828,-22.696844626,-57.928068311,16
299891,-16.688913269,-37.432061645,20
299893,15.74533361,-19.747439429,0
299900,17.326468949,-20.305037689,0
299901,17.630290075,-19.521405747,0
299998,-21.699649126,-67.543891331,27
299999,-21.522009431,-67.85,17
300085,11.687367687,-12.191848521,0
300209,25.857470161,-51.644187715,26
300229,25.788550186,-52.159602713,26
300245,-23.223990047,-33.885501453,26
300246,-23.711597527,-33.687184031,26
300258,-22.811061014,-61.591784456,10
300259,-23.194671275,-61.416876581,10
300260,-22.907285351,-61.194931342,10
300283,25.673832955,-17.378886923,0
300287,-23.115418182,-41.709195644,26
300303,26.186854605,-14.455489487,0
300307,25.853077347,-24.809569728,26
300312,-4.7718858466,-20.319758022,16
300367,15.10718146,-63.881355639,2
300368,15.702012504,-63.70497307,2
300420,16.06487539,-64.394112265,14
300431,-19.855609894,-63.439133024,18
300461,18.138571135,-67.85,1
300471,-21.627073822,-62.825467464,21
300472,-21.357613659,-62.984275792,2
300586,24.576912653,-19.560232246,0
300595,-14.548241459,-40.190012554,20
300596,-14.603678849,-39.680015858,20
300605,23.990519471,-19.859251777,0
300615,-19.265247311,-56.671307859,21
300653,-15.240598443,-52.436141329,12
300656,-25.470362856,-9.514461599,9
300657,-25.448618734,-8.8396032864,9
300658,-26.157967536,-9.2339888395,9
300837,-17.587383878,-56.64257227,12
300844,-18.984632867,-58.007495058,12
300881,-19.62752707,-50.833370663,22
300893,-19.344862916,-41.840243265,8
300916,-18.394822963,-33.741028792,8
300918,-18.537827067,-33.56270407,20
300932,-25.526575787,-10.198516921,9
300935,-12.579050747,-33.401883979,8
300980,-16.915288695,-8.3403927694,16
301045,10.502432473,-19.483342747,0
301058,5.1415990813,-19.290432684,0
301059,5.9206389817,-19.164407504,0
301065,15.65187478,-23.206307697,0
301066,14.754279669,-23.526407441,0
301067,15.695498237,-23.868329402,26
301075,21.075659812,-6.0266813773,0
301076,21.478689082,-5.2752504114,9
301217,-22.234566043,-35.821387327,26
301218,-22.256708533,-36.13829426,26
301230,-22.199052192,-35.54065711,26
301231,-22.543832493,-35.724385988,26
301693,-21.645346586,-16.765843206,0
301701,-20.079770392,-13.889503437,9
301798,-20.003731264,-47.530188401,29
301829,-19.563562241,-10.845604673,9
301867,-20.983700408,-39.874812958,20
301868,-20.77625592,-39.902330557,20
301869,-20.845923466,-39.686933923,20
301969,22.094748436,-26.435275495,26
301979,19.314603143,-13.408911381,0
301986,13.241939649,-4.9933913812,9
301988,12.33470571,-48.217130947,29
301989,12.088654252,-48.487374507,29
301992,15.682578754,-7.1980675855,0
302001,11.555647116,-35.999023163,4
302008,11.730703137,-25.153048549,0
302009,11.915525096,-24.860310312,0
302010,11.667218017,-24.680520799,0
302015,11.505020596,-24.455562233,0
302023,12.232030704,-33.998015167,26
302025,-17.673133269,-26.65104864,8
302029,11.783328219,-36.305715184,4
302030,11.946828604,-36.057709368,4
302039,12.048447898,-35.591073942,4
302063,12.715921872,-34.161115036,26
302064,2.9369063971,-47.33927314,29
302065,2.4133241166,-46.56064075,4
302094,15.808795952,-60.434699667,12
302118,-21.231317141,-13.085569742,0
302119,-21.224720698,-12.859957237,0
302127,-21.39474243,-13.469196639,9
302128,-21.153344681,-13.313610967,0
302153,-20.612048949,-45.110171605,20
302155,-20.488139493,-45.290442224,5
302201,-18.162978401,-63.78501965,25
302202,-18.009569401,-63.980358513,12
302235,-25.052045594,-24.420368129,0
302236,-25.650078321,-24.154366623,0
302237,-25.646705031,-24.82324697,0
302241,-25.647195609,-23.490718847,0
302400,11.887287365,-62.062262799,2
302401,11.589148511,-62.135028062,2
302449,-7.6700347928,-11.694526685,16
302450,-6.6944350465,-12.075816685,16
302451,-7.6572228636,-12.82341809,16
302496,27.025109654,-17.115639522,0
302497,26.613129729,-17.375880746,0
302537,11.346947923,-15.418557659,0
302645,-21.486379843,-57.026828666,12
302646,-21.325501872,-56.85825406,15
302648,-21.32631631,-57.153707961,15
302675,-4.5823241433,-29.784979239,5
302739,-19.696432469,-22.896793089,0
302790,-24.291415354,-10.768954771,9
302800,-19.328556046,-23.757010153,8
302822,-26.185128827,-10.576161737,9
302861,-19.222201477,-24.556537039,0
302862,-19.504568368,-24.626715875,0
302977,12.026499098,-31.161464467,26
302980,11.907262995,-31.52102072,26
302983,12.173587867,-30.411051076,26
303003,11.789150646,-30.528849473,26
303004,12.100820605,-30.717525227,26
303013,-19.886029832,-19.001669502,9
303030,4.0304251543,-27.961853175,26
303033,6.2456782325,-29.5315725,26
303072,4.1168915512,-66.815650382,24
303077,-17.662852262,-53.404276253,12
303087,4.8545771014,-67.330354078,24
303088,4.6000460596,-67.85,14
303140,13.598348874,-4.2746284157,9
303154,-26.774050677,-55.526971328,9
303263,-17.207441323,-18.820087957,9
303334,13.329148439,-30.580590947,26
303375,-26.773778283,-48.222842772,26
303381,-27.347095966,-48.518463139,26
303390,12.247329675,-67.383166281,27
303394,-24.754681829,-18.413590754,0
303400,12.494497959,-67.85,7
303415,-8.2613981966,-67.85,14
303420,-2.1067859636,-53.846448147,0
303492,-22.428394602,-1.3106211516,9
303493,-22.714545762,-0.6426690297,9
303601,-2.7869320052,-53.943085367,26
303649,-22.14175629,-52.868168816,20
303684,-18.99136604,-50.455883549,15
303685,-18.725522107,-50.315655151,12
303825,-18.842027155,-61.499996611,12
303828,-18.324164153,-49.058757102,20
303829,-18.101150003,-49.264569547,20
303836,-18.459815746,-37.831850248,8
303838,-18.743438161,-37.847082079,8
303839,-18.503018204,-38.122740462,8
303842,-11.29393413,-53.65375046,12
303851,-17.84865455,-14.840166696,9
303852,-17.596726193,-14.717602687,9
303867,-0.86925822749,-60.976013331,26
303868,-22.208926423,-27.928612874,26
303869,-22.294083278,-27.561351512,26
303877,-21.284103875,-11.093155605,9
303883,15.877346981,-55.531852526,4
303886,17.544591767,-60.097644081,12
303887,15.494637581,-61.723527588,12
303888,13.589471189,-46.861147981,4
303889,13.966721736,-47.290000674,4
303890,14.313076996,-46.83229328,4
303898,13.782806298,-52.606585901,29
303900,0.38874799348,-53.249197296,29
303901,-1.1568838265,-58.539671091,26
303904,0.22011212359,-52.317600719,4
303913,10.915527627,-37.673598837,4
303916,10.166917346,-31.885274344,26
303918,15.995195611,-14.106454172,0
303931,8.4563434969,-26.576623743,0
303991,-17.381127301,-45.993034352,12
304146,-17.023113546,-38.00439978,20
304193,-23.088239299,-27.570648041,26
304195,8.0953213552,-12.034876127,9
304196,7.9771837367,-12.474402444,9
304197,7.6738581966,-12.166608156,9
304204,7.2102001108,-10.495439652,9
304205,7.5705599132,-10.716473932,9
304211,8.854922424,-53.991260085,4
304216,18.521114185,-21.806693022,0
304219,-18.835896962,-34.847623047,4
304224,8.4170710181,-35.864745904,4
304225,8.6734507207,-35.643710245,4
304230,12.323191019,-46.151268729,29
304231,12.231191958,-45.832777865,29
304237,11.14272309,-60.321155704,12
304239,10.978574851,-60.12157164,29
304241,11.785321163,-59.161008702,18
304243,11.877309209,-59.448858023,29
304244,14.261165608,-61.633290859,20
304245,14.515456855,-62.258761768,19
304246,11.940196114,-58.917066916,18
304248,-7.8274558231,-22.115310485,9
304251,-15.814530591,-25.134315648,0
304252,-21.438842278,-59.818279843,18
304253,-23.623116723,-24.064863299,0
304255,-23.140520404,-24.247713653,0
304257,-19.448235386,-24.970080444,0
304258,-19.225328053,-25.028554696,9
304260,-19.39185745,-25.206527855,0
304263,-21.226403052,-62.611037443,5
304266,-21.1450031,-62.826414974,21
304267,-20.971971184,-62.734792534,16
304276,-20.787053137,-37.63674802,8
304277,-20.846164843,-37.850899233,20
304279,-21.973697501,-39.12481034,26
304281,-26.138384281,-38.553791999,26
304282,-23.178123242,-41.377322805,26
304286,-21.737523748,-39.224630167,26
304292,-20.969411904,-45.290521424,8
304297,-22.683907227,-59.588350099,20
304299,-20.943752317,-59.529172302,11
304300,-20.617910473,-59.560030603,22
304302,-19.515290307,-57.800623489,21
304310,-20.573701753,-60.336320453,7
304311,-19.051266574,-60.851353106,8
304312,-24.394955821,-58.43775108,9
304313,-24.833232226,-57.91257957,16
304314,-19.722375492,-57.638897971,9
304317,-19.223267043,-59.32651621,14
304319,5.8128758118,-40.464931986,4
304320,5.6084992047,-40.074865469,4
304337,-19.70318535,-33.31099269,8
304340,7.655942294,-56.190787169,29
304341,8.0626665408,-56.207589241,29
304342,7.7985247193,-55.889647644,29
304343,7.2081641664,-56.223383317,29
304345,-14.621878687,-57.869875749,12
304346,-16.114262431,-58.083535334,20
304368,-12.735330864,-34.206854048,8
304378,-16.309489637,-30.868059221,8
304379,-15.720159462,-31.125820241,8
304396,6.3426067466,-19.883329573,0
304401,-6.4072728855,-14.264209315,16
304402,-7.3734981564,-13.883317141,16
304423,-14.303207666,-16.750202329,9
304514,-14.988643895,-27.500604082,0
304515,-15.16411934,-27.179566898,0
304605,-15.596180504,-63.6258446,21
304681,-15.41877706,-51.926995061,12
304687,-7.5479638499,-63.370945722,19
304731,24.338049708,-65.716656186,28
304732,24.510138797,-66.318170788,1
304739,-11.635356672,-35.220139926,8
304760,-19.988722387,-47.244905416,20
304772,-20.827624594,-33.390635147,8
304777,-17.071118573,-56.427842387,2
304800,24.109695461,-23.078595669,26
304822,24.523788005,-17.371265788,0
304823,23.920461753,-17.655725226,0
304864,-5.7516907275,-13.552457177,16
304870,-9.9671137828,-43.990597452,20
304960,-6.563386354,-66.193399182,14
304961,-7.0464737632,-66.189259081,14
304965,-4.0962157187,-63.342299878,19
304967,-5.0893429557,-63.343362181,19
304969,8.1966386475,-46.338559572,29
304971,9.4705744891,-47.287141493,4
304987,4.0858074139,-5.2920344316,16
304996,17.857378842,-38.084554938,4
304997,17.8768079,-37.298082818,4
305004,9.025588745,-52.738253363,29
305013,-19.702921764,-10.235209509,9
305015,-16.02893787,-65.034495345,19
305019,-15.896993956,-64.3291804,19
305020,-15.556418544,-64.879303313,19
305021,-22.290008403,-12.002461986,9
305022,-22.681025144,-12.113984091,9
305024,-21.224350136,-10.246928302,9
305026,-13.08486163,-42.593484381,20
305038,-13.338506759,-67.313244341,14
305039,-13.827211463,-67.320553072,14
305040,-15.352395019,-66.200140613,2
305043,12.891713643,-26.190416017,26
305046,8.2967045711,-22.280794294,0
305048,-20.169354526,-0.65847814794,9
305059,-0.086122983146,-2.9829742266,16
305105,-23.305769377,-31.75114701,26
305115,4.1811716607,-0.63845765625,16
305121,-23.365125486,-32.152028889,26
305122,-23.961161146,-32.318097264,26
305157,-24.420824113,-49.678465712,26
305225,-8.3083343475,-34.792985736,8
305236,-10.573951853,-3.8086210974,16
305351,-14.918577338,-22.817648272,0
305352,-15.586489561,-22.839647565,0
305365,-23.91835192,-39.612999067,26
305366,-24.010205786,-40.093948314,26
305367,-23.346756977,-39.979825771,26
305390,17.446218741,-63.240686394,2
305391,18.110608644,-63.320199777,2
305392,21.949513501,-64.185452526,2
305399,-24.786859282,-19.033663052,0
305401,-23.185939967,-20.37120837,0
305416,-15.417424851,-35.455159869,8
305417,-15.161953371,-29.275398483,8
305420,-15.515899643,-29.680945248,8
305421,-14.943084798,-29.670878606,8
305427,-14.656199376,-30.097561851,8
305430,-19.137109853,-45.617381109,4
305450,12.162351427,-65.392285387,24
305451,11.809968948,-65.663578489,7
305453,11.944195135,-65.101575157,24
305457,12.769070435,-43.909396137,4
305483,-23.543129948,-61.875918181,10
305506,-20.488813327,-37.651233661,8
305507,-20.44283525,-37.904090131,8
305521,-21.225130157,-38.008189174,8
305522,-21.246377223,-37.785898728,4
305556,9.214971295,-41.361626298,4
305558,9.4618442745,-41.247009009,4
305559,-16.686911818,-63.753224577,2
305563,-20.441371792,-43.443118589,12
305565,-20.466987178,-43.692142204,20
305567,-17.225699468,-18.476960002,9
305573,-17.031318089,-39.410804624,8
305579,-15.59720358,-33.89466142,8
305590,-17.586355042,-43.08932161,20
305591,-17.784180764,-43.205102768,8
305592,-17.744918017,-42.915600716,5
305593,-19.244681351,-25.546583353,0
305601,-16.78187811,-34.107648363,20
305637,-26.755805437,-5.6433582535,9
305686,10.099016044,-23.179285962,26
305703,-16.803999353,-11.578738683,9
305705,-16.455627483,-11.756232415,9
305734,12.480586484,-65.88144921,24
305736,15.36996524,-67.85,23
305747,16.082879521,-6.5476596928,9
305749,16.996213487,-6.4545605635,9
305750,19.479038931,-10.779535473,0
305893,-17.797123261,-66.030026769,25
305894,-17.588759405,-66.535501289,25
305895,-18.904513336,-64.399782516,12
305896,-18.772961196,-64.827603156,12
305912,24.926144552,-66.374369961,1
305921,-19.64900405,-67.85,25
305925,-4.5827340056,-66.196003725,14
305958,-26.224109546,-25.208052041,0
305959,-26.17537999,-26.542193366,0
305961,-23.53218632,-28.32393322,0
305972,-26.262112857,-59.860096603,10
305973,-26.800531646,-59.55837314,16
305981,-3.4681271675,-0.69237437839,11
305982,-3.7671550339,0.0,11
305991,2.9588208921,-2.1373846535,16
305993,3.5887103534,-2.0923175499,16
305994,3.2323257616,-1.3219824161,16
306007,26.631184531,-67.25986064,3
306008,26.681277084,-67.85,13
306009,-16.698345607,-38.154222379,20
306011,-22.772995784,-51.718036665,4
306012,-22.820977755,-50.718407398,0
306016,26.190419427,-29.379764342,26
306019,24.328714002,-42.958188211,26
306034,10.933128216,-9.2632282402,9
306035,10.68523765,-9.3995928898,9
306037,10.743416217,-9.1321884687,9
306040,9.6534776252,-12.944819564,0
306043,12.441799377,-15.657750061,0
306045,16.673664322,-14.705136933,0
306047,16.079984343,-15.497239979,0
306048,16.795060718,-15.389584837,0
306050,-22.566377022,-51.003257694,26
306052,-23.055415168,-49.067388007,26
306053,12.375451565,-24.381987351,0
306059,10.270859102,-22.507136585,26
306060,10.3959636,-22.698822394,26
306063,11.307686355,-25.609010835,0
306071,11.871769225,-28.73812892,26
306072,11.709725692,-29.01884866,26
306082,-24.416049336,-50.337133847,26
306083,11.234279293,-33.430546028,26
306088,10.729212752,-37.802706106,4
306090,10.667544657,-38.058220674,4
306091,11.558138127,-38.453716051,4
306092,11.92596796,-38.595954829,4
306099,-22.440935145,-50.170428819,9
306125,10.985119466,-56.299698616,4
306127,-26.152853332,-29.309399268,0
306136,-21.792805002,-58.142408942,5
306139,-19.100792169,-8.6622174392,5
306159,-19.72323781,-15.265003318,9
306160,-23.079191835,-15.381674201,0
306163,-20.845921056,-16.826934263,0
306166,-18.195157211,-23.22599789,8
306170,-22.771122026,-23.378294824,0
306171,-21.793900792,-23.434906814,0
306173,-21.93216829,-23.220511675,0
306175,-21.589438605,-23.5284877,0
306177,-21.793994594,-23.662666435,0
306179,11.554567797,-6.713793748,9
306180,11.965856388,-6.9176077256,9
306185,-20.84576661,-22.610837352,0
306189,-22.351323729,-29.073021123,0
306190,-22.427280944,-29.444163467,0
306193,-21.405060563,-28.236390055,0
306194,-27.347095966,-30.029944934,0
306195,-26.756930841,-29.68082862,0
306197,-20.557314595,-28.697317638,8
306205,-21.826731036,-32.126654821,26
306206,-22.416588282,-31.556943891,26
306211,-19.005609875,-33.066266541,26
306212,-19.09876825,-33.32688329,20
306213,-19.258346039,-33.152788266,20
306222,-21.415792354,-34.090470966,4
306224,-21.22602048,-34.198827722,8
306227,-19.006170396,-35.58236345,20
306228,-19.147226918,-35.33721327,8
306236,-21.973803792,-38.457905904,8
306237,-22.1691132,-38.241673042,8
306238,-25.660679025,-14.342269231,9
306239,-18.16569891,-40.925683613,12
306240,-18.241429686,-41.158912173,12
306250,-2.265473375,-36.132542294,5
306251,-1.1615152853,-35.995149312,21
306252,-21.526649851,-44.550784611,4
306256,-19.895033222,-41.842888519,5
306258,-20.108150293,-41.965588848,26
306262,26.638705122,-53.226229989,0
306267,-18.184095958,-45.46424715,20
306269,-3.0879701939,-36.687625861,5
306270,-22.026797817,-47.319260345,26
306271,-19.228619096,-45.95945238,29
306272,-26.20721525,-47.903313464,26
306273,-25.000640463,-49.941303163,26
306281,-21.111264576,-48.725159131,4
306283,-20.631684113,-48.907194914,9
306284,-20.763873021,-49.074196604,5
306285,-21.818489101,-48.46701472,4
306286,-22.077348698,-48.245382355,4
306287,-22.123888302,-48.572324404,4
306291,-20.438211039,-51.061985292,25
306292,-19.139716046,-49.805098132,29
306293,10.912408862,-16.880405163,0
306295,10.682916447,-17.017979398,0
306298,10.687508117,-20.831133502,26
306307,-22.365251418,-54.477122535,5
306309,-22.414385332,-54.780019299,8
306310,-22.064710498,-54.609335603,5
306323,11.90318942,-29.766177612,26
306324,12.104467555,-29.538494409,26
306325,11.723213026,-29.47444966,26
306326,26.608891833,-28.546064893,26
306329,11.319948882,-33.115082966,26
306330,11.319527715,-32.892803768,26
306331,11.484381653,-33.925041337,26
306332,11.1734364,-33.849000729,4
306334,-18.925722635,-56.872329847,20
306336,11.085857531,-36.838452704,4
306339,10.917376238,-41.478868776,4
306340,10.695617607,-41.391830787,4
306341,10.726162187,-41.615092621,4
306342,11.13454812,-41.251789383,4
306346,-22.100516075,-63.442835151,21
306348,-24.556984884,-62.26405296,10
306383,-23.975385179,-7.3839807058,9
306385,22.025828057,-48.83262793,4
306391,10.922434948,-51.227210002,4
306392,10.781474046,-50.994875275,4
306393,11.044502437,-50.963162788,4
306400,9.6508901941,-54.833832968,8
306401,9.863470348,-54.751043593,20
306403,9.8245179154,-55.018170534,12
306407,10.186768321,-54.744970258,12
306408,-24.715965622,-7.1146797067,9
306410,10.277668566,-56.796354904,2
306411,10.21825039,-57.056800206,12
306412,10.448254687,-57.027225071,20
306438,11.08586579,-59.698387302,4
306441,10.693940576,-58.936201506,12
306442,10.737283445,-58.671947289,12
306449,-20.846313508,-64.520846074,23
306450,-20.793038048,-64.3067835,22
306462,-26.201270626,-43.915216595,26
306505,-26.788384458,-44.268535666,26
306511,-19.260275167,-8.8364587129,5
306516,-19.00603365,-8.9120145641,5
306545,-21.589434527,-15.909279244,9
306578,-26.768820981,-11.582813091,9
306579,-26.193025241,-11.91097477,9
306588,-27.347095966,-31.352269845,0
306609,-19.228915154,-21.204179742,9
306610,-19.44960103,-21.149366538,0
306613,-18.636653409,-21.868358285,20
306618,-16.604623097,-59.312012495,21
306622,-21.771763659,-22.335093569,0
306624,-21.265463049,-22.513584355,0
306634,-18.619429133,-25.683228901,20
306676,-21.829524282,-31.274640915,26
306679,-21.561288039,-31.368122285,0
306680,-21.776342584,-31.51243995,26
306688,-19.223458008,-32.655721841,9
306689,-19.46042432,-32.768547117,26
306700,-21.739486751,-35.412718996,26
306704,-21.642804824,-35.61428065,26
306705,-21.492505833,-35.389341196,0
306726,-22.240169841,-42.467062718,0
306727,-22.609251645,-42.587792173,8
306741,-22.245782153,-41.850568002,8
306742,-17.831640092,-27.421150669,8
306788,25.360415753,-51.905842882,26
306796,-17.339566546,-43.223026313,8
306802,26.638705122,-52.692363816,0
306804,-20.292483461,-45.371378173,5
306806,-20.442335098,-45.524276213,8
306814,-16.810856078,-28.997142178,8
306818,-15.557810833,-10.382403887,5
306829,-19.923774661,-29.85874801,20
306830,-19.644871505,-30.150910547,0
306843,-21.235652653,-55.551290323,12
306874,-19.971004127,-58.996561342,18
306889,-19.894211013,-1.2787277078,9
306891,-20.107871677,-61.015631683,15
306892,-19.913302546,-60.959907088,11
306904,-21.224770071,-62.389945617,10
306906,-20.107779214,-62.242120678,3
306909,-19.84279526,-62.314048864,27
306910,-20.801182168,-29.53676238,8
306911,-20.510571682,-29.580251721,8
306915,-21.732610191,-61.202525229,12
306918,-21.786054609,-61.523872879,10
306919,-22.19968926,-61.186697637,2
306980,-22.458644562,-21.386276996,0
307026,26.597309899,-8.8852786637,0
307047,26.189477173,-9.0962801935,0
307048,26.617276928,-9.432542884,0
307065,23.421341874,-22.991413472,26
307070,-23.083460852,-16.134845533,0
307109,22.982858502,-45.55309345,26
307117,22.926742024,-44.870501169,4
307121,23.051319462,-46.169311076,26
307167,-16.620469526,-65.751402349,19
307172,12.121138883,-60.89773152,19
307176,-19.684773677,-62.882009425,18
307186,22.955665704,-66.804503849,1
307191,-21.660663619,-59.618081757,18
307207,23.174485892,-67.327205297,17
307208,22.741766565,-67.327298553,23
307269,18.302319507,-45.38727774,4
307270,17.535755148,-44.708696358,4
307280,-18.16303497,-53.648033106,15
307281,-17.967555267,-53.505824313,21
307283,-19.546450302,-50.19429009,8
307284,-19.348812112,-50.063896293,29
307286,-22.190486515,-50.804221742,9
307293,-21.596283081,-48.674967069,29
307299,-21.233484009,-51.233558069,20
307300,-21.41181603,-51.098420282,20
307302,-21.224556898,-50.957202452,16
307305,-21.49065856,-49.764222605,20
307309,-19.694457686,-46.21926888,4
307351,-15.171745583,-43.427679005,20
307373,-18.396469708,-37.542809887,20
307404,12.307240391,-58.769328777,18
307424,-19.076226863,-29.475426984,20
307425,-19.024553567,-29.742112006,20
307470,-16.67197148,-30.668341435,8
307487,18.585502847,-36.922210355,4
307488,12.248390314,-16.710387249,0
307515,-21.191666638,-22.303155483,8
307603,-17.824557562,-15.997540371,9
307638,-16.529696863,-11.069964875,9
307639,-16.123138982,-11.084792593,9
307644,26.637899075,-36.24239537,26
307648,-16.561438055,-8.5023644538,16
307655,-20.478409636,-13.764064046,0
307673,9.7808748803,-53.93254886,29
307675,6.8698572831,-50.605264373,29
307679,9.5079538835,-47.612616099,4
307680,10.689409912,-45.208438839,4
307681,10.901164863,-45.358804461,29
307694,8.2478754218,-38.018367205,4
307695,24.234435376,-38.201142737,26
307707,9.831702812,-37.69360924,8
307723,8.1835022032,-33.453605711,4
307725,9.5161173028,-28.558226108,26
307731,11.053818097,-28.985601002,26
307733,11.303708088,-29.005045539,26
307734,11.24507023,-28.771486325,26
307757,23.788185759,-25.027269077,26
307758,24.36073633,-25.025963361,26
307776,18.450037831,-29.931094031,26
307777,18.470846988,-30.950943139,26
307778,13.956533079,-27.138482622,0
307788,23.260509724,-47.994277017,26
307789,23.308433827,-48.575916343,26
307815,26.288178096,-24.009713179,26
307819,27.025109654,-8.6463232978,0
307884,12.574199858,-18.034514673,0
307885,12.209117922,-17.78050252,0
307887,13.066371354,-19.432793437,0
307900,4.104879549,-40.425558659,4
307901,4.8550023679,-39.726277796,4
307906,5.9182143944,-64.94528734,14
307907,5.4062028973,-64.939926098,14
307912,4.1855834206,-43.446441508,29
307913,3.8896802228,-42.640452506,4
307914,3.2766842884,-43.106620368,4
307915,6.1997171271,-44.867150297,29
307916,6.9185128885,-44.787740337,29
307917,6.196179845,-44.351808562,29
307920,7.1727480871,-46.278948419,29
307922,5.8405561672,-25.553851623,0
307930,10.431703998,-12.831128345,0
307931,10.672630536,-12.741806038,0
307932,8.5202030049,-60.290619403,18
307935,7.4164228117,-60.271102121,12
307936,7.5554026848,-60.631907958,12
307947,10.254830745,-47.081328616,18
307964,-16.363767492,-64.065758016,19
308013,-17.677225161,-34.894663437,20
308182,10.05808696,-15.325708751,0
308199,10.725670287,-12.467608322,0
308204,24.657900846,-9.8450113177,0
308263,25.931393141,-65.949590169,7
308303,3.569816734,-0.63845765625,16
308305,3.8887731718,0.0,16
308317,-19.868170951,-66.10805633,25
308324,-20.006909788,-66.278561895,25
308325,-20.107180157,-66.051500829,27
308331,-2.6129785882,-2.7734346346,10
308338,24.044842763,-8.9391211611,0
308407,15.391665971,-51.558660783,29
308419,12.580489605,-25.680014286,26
308423,12.127144487,-24.202197838,0
308428,13.429420602,-64.149536469,2
308574,9.826725006,-22.452439159,8
308590,-19.520589611,-55.384411276,4
308666,-21.549743477,-48.34802502,4
308668,-21.99847395,-47.873982065,4
308669,-21.84973258,-47.575837298,4
308894,9.8617492548,-31.881903541,26
309023,9.4632985327,-43.84173904,4
309024,9.2287598805,-43.789418939,4
309059,-20.749837514,-28.485737448,8
309061,-20.440054738,-28.495228338,8
309079,10.001969424,-45.74340513,4
309080,10.166806137,-45.586445799,8
309081,9.876734972,-45.552147983,8
309093,-17.344497487,-14.913948163,9
309097,-20.361379118,-30.093160463,8
309098,-20.101728646,-30.266570099,9
309132,9.0929398346,-63.824392506,2
309142,11.922154189,-44.739744322,29
309212,10.903134761,-47.394273851,4
309213,10.814229249,-47.612540796,29
309220,11.029436564,-47.103797111,4
309226,10.769603788,-45.943872385,4
309227,10.609210562,-45.708540906,4
309228,10.452433814,-46.013034425,4
309290,-19.720452846,-66.70542226,19
309295,-5.0814978642,-66.190387852,14
309306,13.941452467,-66.867485737,1
309307,13.704938775,-67.35882071,23
309308,14.191538292,-67.358665027,1
309316,-12.642831021,-66.778683687,14
309317,-12.861591549,-67.313244341,14
309339,0.37589240181,-64.827073357,2
309344,21.451670151,-67.33391711,23
309348,-27.347095966,-11.292910424,9
309349,-16.266700123,-15.447991331,9
309370,-26.039562524,-67.85,3
309374,-24.995709774,-67.49689127,17
309375,-25.44662278,-67.49689127,17
309387,23.838181228,-3.8943207246,9
309390,25.784261786,-23.221963232,26
309391,25.077332075,-47.514075203,26
309399,-10.484922376,-64.859325351,2
309400,-11.27379839,-62.722669048,19
309401,-11.508342932,-63.441922023,19
309411,10.411920504,-8.9737254698,9
309412,10.266239061,-9.2419765923,0
309423,11.133654622,-20.965128597,0
309424,9.5009820921,-7.5320006138,9
309434,10.902538747,-7.0379877147,9
309454,11.697731,-50.938355553,29
309458,12.841954242,-53.22982247,29
309459,12.124965581,-55.94699369,29
309460,12.45216282,-55.71390705,29
309461,11.544927437,-58.865634484,12
309467,6.7824162012,-15.705698659,9
309468,7.4404935188,-15.856875547,9
309469,7.02173921,-15.367657614,9
309477,-16.790574838,-11.225041998,9
309478,4.6304817829,-47.318764649,29
309484,-17.792577767,-16.527122456,0
309485,-17.595925099,-16.399521988,9
309495,2.6232831943,-43.657087196,4
309501,-21.717001012,-23.965124939,0
309502,-21.493116075,-23.958033217,0
309512,6.1399688439,-46.053757337,29
309521,-17.874275526,-33.903349195,8
309522,-17.606828027,-33.779985154,20
309527,-18.674878666,-34.612779205,4
309528,-18.928101291,-34.596143056,4
309529,6.5929892659,-17.379829318,9
309533,-19.223266933,-36.466516702,9
309536,-19.390687693,-36.641142588,26
309538,-19.522207544,-38.735882806,4
309539,-19.273427221,-38.839768186,4
309540,10.454055217,-23.162265018,26
309542,-20.471620936,-39.913357002,8
309557,-23.468920802,-49.756482848,26
309562,11.039072443,-12.62901622,0
309566,9.2256031098,-55.211046164,4
309569,11.2349429,-14.401469043,9
309570,10.978556245,-14.401604535,9
309590,-20.481944464,-59.260899644,7
309593,-20.584305903,-55.201318716,25
309594,-18.687381706,-61.264287338,12
309596,13.000496576,-47.762281729,29
309601,12.753355847,-47.50240529,29
309607,13.757069194,-45.899014758,4
309608,14.599164295,-46.12585752,4
309609,14.420407041,-45.621431691,4
309610,-20.442668765,-62.493582603,7
309611,-20.473689717,-62.774224535,27
309613,-20.519090706,-2.747014978,9
309618,5.9185636659,-3.6658925792,9
309619,5.0964198522,-3.5871693666,9
309620,13.350025725,-11.620360188,0
